location,age,sex,measure,metric,pathogen,antibiotic_class,counterfactual,infectious_syndrome,year,val,upper,lower
Global,60 to 64,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2012,855.2372233,1075.759279,634.715168
Global,60 to 64,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2012,1627.605231,2036.621872,1218.58859
Global,60 to 64,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2012,2479.499607,3096.935303,1862.063911
Global,60 to 64,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2012,3161.429716,4326.426066,1996.433367
Global,60 to 64,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2012,461.2539333,566.8246436,355.683223
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2009,3.888100635,4.818661237,2.957540033
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2009,0.112517688,0.166075063,0.058960312
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2009,0.470934122,0.590958048,0.350910196
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2009,0.664703989,0.886219485,0.443188494
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2009,1.093141667,1.368341463,0.81794187
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2009,1.781774662,2.433641996,1.129907329
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2009,0.195919467,0.240817235,0.1510217
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2011,2.391439948,2.976696456,1.806183439
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2011,0.0769588,0.111793908,0.042123692
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2011,0.321525735,0.40242619,0.240625279
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2011,0.529648748,0.671154838,0.388142658
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2011,0.880694034,1.094620362,0.666767706
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2011,1.180892317,1.600242671,0.761541963
Global,60 to 64,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2011,0.160324884,0.196103163,0.124546605
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2005,3.426459116,4.31933674,2.533581493
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2005,0.116221859,0.172225187,0.060218531
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2005,0.393579142,0.496994201,0.290164083
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2005,0.517322502,0.720288056,0.314356947
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2005,0.804367971,1.008063698,0.600672243
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2005,1.798408589,2.481281279,1.115535899
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2005,0.161651312,0.198950315,0.124352308
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2008,3.712583357,4.657467015,2.767699699
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2008,0.1097397,0.163001581,0.056477819
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2008,0.434937514,0.550164588,0.31971044
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2008,0.596936084,0.807999255,0.385872913
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2008,1.023458252,1.291233479,0.755683025
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2008,1.774342074,2.430981098,1.11770305
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2008,0.16715742,0.206132666,0.128182175
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2010,7147.12074,8894.811661,5399.429819
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2010,203.7770097,299.9326046,107.6214149
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2010,889.646113,1118.121961,661.1702647
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2010,1507.536546,1972.006666,1043.066427
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2010,2227.747649,2791.679794,1663.815504
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2010,3201.889578,4410.66067,1993.118485
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2010,399.2543018,489.5721692,308.9364344
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2006,3.595862267,4.560507622,2.631216913
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2006,0.113854188,0.169968846,0.05773953
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2006,0.39477908,0.502205094,0.287353065
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2006,0.523571645,0.727736135,0.319407155
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2006,0.934350879,1.183857045,0.684844714
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2006,1.764588785,2.444826131,1.084351438
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2006,0.157853013,0.195985317,0.119720708
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2011,3.922191074,4.811976059,3.032406089
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2011,0.122866758,0.176985214,0.068748301
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2011,0.520042223,0.643337962,0.396746484
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2011,0.97600283,1.2322587,0.71974696
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2011,1.494795085,1.841660913,1.147929258
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2011,1.905020791,2.549866466,1.260175115
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2011,0.261447588,0.31604224,0.206852937
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2009,6844.956739,8483.198045,5206.715433
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2009,198.0861035,292.3732508,103.7989563
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2009,829.0741404,1040.374891,617.7733901
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2009,1170.203778,1560.179277,780.2282789
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2009,1924.463413,2408.94951,1439.977316
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2009,3136.793933,4284.398925,1989.188941
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2009,344.9139836,423.9559898,265.8719775
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2013,3.655372403,4.434720714,2.876024093
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2013,0.118051913,0.168514814,0.067589011
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2013,0.508137576,0.624471,0.391804153
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2013,1.068872983,1.31727028,0.820475687
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2013,1.552699169,1.885827051,1.219571287
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2013,1.873059215,2.455056246,1.291062184
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2013,0.266385546,0.321580284,0.211190808
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2015,3.556497076,4.336984258,2.776009894
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2015,0.116790092,0.166735807,0.066844378
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2015,0.442010936,0.54181751,0.342204362
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2015,0.91858101,1.124295188,0.712866832
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2015,1.669104168,2.033724458,1.304483878
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2015,1.831818312,2.423111323,1.240525302
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2015,0.169898598,0.207019552,0.132777644
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2016,8298.824832,10220.76824,6376.881422
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2016,268.9308346,382.9843117,154.8773574
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2016,977.3165561,1215.717214,738.9158986
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2016,2136.862287,2616.055031,1657.669544
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2016,4166.930996,5115.11305,3218.748943
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2016,4267.821542,5730.10718,2805.535904
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2016,382.7874852,476.6976065,288.8773639
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2014,7519.558659,9063.85609,5975.261228
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2014,244.2382124,346.5032854,141.9731394
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2014,975.8515456,1194.046464,757.6566268
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2014,2044.489287,2520.757505,1568.221069
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2014,3161.285673,3847.602993,2474.968353
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2014,3842.630496,5016.182718,2669.078275
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2014,409.0561175,493.2942632,324.8179719
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2017,8685.996105,10472.90025,6899.091956
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2017,323.6604703,452.8475095,194.4734311
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2017,1012.691474,1243.498601,781.8843463
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2017,2601.264616,3120.789487,2081.739745
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2017,4477.283694,5429.006485,3525.560902
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2017,4602.811181,6029.099314,3176.523047
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2017,404.7843846,495.8666143,313.7021548
Global,65 to 69,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2005,5749.861539,7248.178762,4251.544317
Global,65 to 69,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2005,195.029205,289.0070898,101.0513203
Global,65 to 69,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2005,660.4560258,833.9944373,486.9176144
Global,65 to 69,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2005,868.106887,1208.698675,527.5150995
Global,65 to 69,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2005,1349.791228,1691.608301,1007.974154
Global,65 to 69,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2005,3017.867725,4163.780542,1871.954908
Global,65 to 69,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2005,271.2633154,333.8539081,208.6727227
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2017,3.59330411,4.332527331,2.854080888
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,2017,0.133894891,0.187338193,0.080451588
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,2017,0.418939681,0.514422132,0.323457229
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,2017,1.076115476,1.291037384,0.861193568
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,2017,1.852204595,2.245922181,1.458487009
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,2017,1.90413398,2.494174195,1.314093764
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,2017,0.16745499,0.205134739,0.129775241
Global,65 to 69,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,2016,3.561469178,4.386277793,2.736660563
